FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores,SchemeType,NewRatingPending,Geocode,AddressLine2,AddressLine3,PostCode,AddressLine1,AddressLine4
1821068,AC-072024-016003,Addis Life Coffee & Fresh Juice,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,2024-07-31,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,153 Princess Road,Manchester,M14 4RE,,
1819739,AC-072024-014363,Addleshaw Goddard,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-09-19,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1 St Peter's Square,Manchester,M2 3DE,,
1821697,AC072024-17100,Adella's Kitchen,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2024-08-30,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,182 Church Lane,Lightbowne,M9 4LJ,,Manchester
1923234,AC022026-26271,Adella's Kitchen and Grocery Store,Other catering premises,7841,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1831118,AC042025-21580,Adem Tailor,Retailers - other,4613,5,fhrs_5_en-GB,2025-07-11,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,333e Claremont Road,Manchester,M14 7NB,,
1819526,AC-072024-014114,Admas Cafe,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,2024-09-04,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,317 Great Western Street,Manchester,M14 4BZ,,
1821145,AC-072024-016095,Admiral Casino,Restaurant/Cafe/Canteen,1,Exempt,fhrs_exempt_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,466 Wilbraham Road,Manchester,M21 9AS,,
1820757,AC-072024-015628,Admiral Casino,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,2024-07-21,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,39 Piccadilly,Manchester,M1 1LQ,Ground Floor Wellington House,
1821144,AC-072024-016094,Admiral Casino,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,2019-09-05,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,6 Hale Top,Manchester,M22 5RN,Unit 9,
1821113,AC-072024-016058,Admiral Casino,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,2025-07-14,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Lee Road,Manchester,M9 4DH,Unit 9 31 North City Shopping Centre,
1816839,AC-072024-005487,Advanced Global Productions also T/as WeeklyDeals4Less,Retailers - other,4613,5,fhrs_5_en-GB,2023-11-01,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,86 North Street,Manchester,M8 8RA,The Tube Business Centre,
1821759,AC082024-17558,Aether Private Terminal,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-08-18,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,2 Wilmslow Old Road,Woodhouse Park,WA15 8XQ,,Manchester
1894595,AC102025-24691,Aetherherbals LTD,Mobile caterer,7846,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,11 Tram Street,Manchester,M11 2PB,,
1818225,AC-072024-007145,AF Delicacies,Other catering premises,7841,5,fhrs_5_en-GB,2024-12-17,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1817412,AC-072024-006160,Afflecks & Brown,Pub/bar/nightclub,7843,3,fhrs_3_en-GB,2025-11-04,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,4 Hilton Street,Manchester,M4 1NB,,
1821283,AC-072024-016259,Afghan Cuisine,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,2024-09-23,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,86 Wilmslow Road,Manchester,M14 5AL,,
1818236,AC-072024-007163,African Aroma,Distributors/Transporters,7,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1923204,AC022026-26180,AFRICAN FLAVOUR STREET FOOD,Mobile caterer,7846,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1 PICCADILLY GARDENS,MANCHESTER,M1 1RG,,
1818245,AC-072024-007180,African Food Market,Distributors/Transporters,7,5,fhrs_5_en-GB,2025-03-12,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Whitworth Street East,Manchester,M11 2WW,F9 New Smithfield Market,
1819113,AC-072024-013639,African Food Store Worldwide Limited,Retailers - other,4613,4,fhrs_4_en-GB,2025-12-18,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,119 Wellington Street,Manchester,M18 8BE,,
1818035,AC-072024-006905,African Joy,Other catering premises,7841,5,fhrs_5_en-GB,2024-07-09,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1820929,AC-072024-015843,African voice in Moston,Distributors/Transporters,7,5,fhrs_5_en-GB,2023-06-02,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,54-56 Kilnside Drive,Manchester,M9 5QP,,
1821513,AC-072024-016531,Afrikana Kitchen,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-12-15,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,81-83 Wilmslow Road,Manchester,M14 5SU,,
1817291,AC-072024-006028,Afriq Deliq,Other catering premises,7841,4,fhrs_4_en-GB,2022-11-15,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1831052,AC032025-21309,Afro Delight Ventures,Retailers - supermarkets/hypermarkets,7840,3,fhrs_3_en-GB,2025-09-17,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1049 Oldham Road,Manchester,M40 2EH,,
1820574,AC-072024-015420,After Party Drink,Retailers - other,4613,5,fhrs_5_en-GB,2023-05-30,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Leestone Road,Manchester,M22 4RW,Access Self Storage Sharston Industrial Estate,
1819944,AC-072024-014632,Age Concern,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,2025-05-14,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1 Peel Hall Road,Manchester,M22 5DG,Crossacres Resource Centre,
1817322,AC-072024-006063,Age UK,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2026-03-13,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Catherine Street,Manchester,M11 1WG,Openshaw Day Centre,
1894480,AC092025-24251,AHA FLAVOURS LTD,Other catering premises,7841,5,fhrs_5_en-GB,2026-04-05,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1820816,AC-072024-015694,Ahmads Grocers,Retailers - other,4613,3,fhrs_3_en-GB,2026-03-16,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,111-115 Clarendon Road,Manchester,M16 8JD,,
1820919,AC-072024-015832,Ahmed Bros,Retailers - other,4613,4,fhrs_4_en-GB,2024-06-25,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1 Belle Vue Avenue,Manchester,M12 4AS,,
1817069,AC-072024-005765,Ahmed Butchers,Retailers - other,4613,3,fhrs_3_en-GB,2024-03-18,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,123B Briscoe Lane,Manchester,M40 2TP,,
1906807,AC082025-23465,AKA Sushi,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2026-02-26,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,7 CHARLOTTE STREET,MANCHESTER,M1 4DZ,ST JAMES HOUSE,
1943759,AC032026-26748,akara kitchen ltd,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,20-22 Mary Street,Manchester,M3 1DZ,,
1820383,AC-072024-015191,Akbar Balti Restaurant,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2024-10-05,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,73-83 Liverpool Road,Manchester,M3 4AQ,,
1943783,AC042026-26822,Akin Club,Mobile caterer,7846,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1821919,AC102024-18546,AKORFA'S,Retailers - other,4613,5,fhrs_5_en-GB,2025-03-05,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1817167,AC-072024-005880,Akosua's kitchen,Other catering premises,7841,5,fhrs_5_en-GB,2024-06-07,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1816969,AC-072024-005642,Akwaaba African Restaurant,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2025-09-17,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,461 Moston Lane,Manchester,M40 9PT,,
1818615,AC-072024-012969,Al Baraka Shawarma,Takeaway/sandwich shop,7844,2,fhrs_2_en-GB,2026-04-27,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,579B Stockport Road,Manchester,M13 0RG,,
1923211,AC022026-26188,Al faisal,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,459 CHEETHAM HILL ROAD,MANCHESTER,M8 0PF,,
1818864,AC-072024-013303,Al Hamra Sweet Centre,Takeaway/sandwich shop,7844,1,fhrs_1_en-GB,2026-01-22,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,467 Cheetham Hill Road,Manchester,M8 9LR,,
1818356,AC-072024-007521,Al Hindawiya,Takeaway/sandwich shop,7844,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,16B Robert Street Cheetham,Manchester,M3 1EY,,
1819361,AC-072024-013917,Al Jazeera,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,2024-04-24,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,22 Wilmslow Road,Manchester,M14 5TQ,,
1820690,AC-072024-015548,Al Jazeera Mini Market,Retailers - other,4613,5,fhrs_5_en-GB,2025-09-27,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,112A Wilmslow Road,Manchester,M14 5AJ,,
1819051,AC-072024-013563,Al Madina,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2026-02-10,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,76 Wilmslow Road,Manchester,M14 5AL,,
1816735,AC-072024-005369,Al Maidah Restaurant & Banquet Hall,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2024-09-17,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,2 Sagar Street,Manchester,M8 8EU,2 Sagar Street Manchester M8 8EU,
1820522,AC-072024-015356,Al Makkah Fresh Halal Meat,Retailers - other,4613,1,fhrs_1_en-GB,2025-02-18,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,2-4 Slade Lane,Manchester,M13 0QE,Unit E,
1816257,AC012025-20199,Al Massar,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-04-08,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,WHITWORTH STREET,MANCHESTER,M11 2DW,UNIT 6 CITY COURSE TRADING ESTATE,
1821527,AC-072024-016547,Al Mecca Meat Shop Ltd,Retailers - other,4613,1,fhrs_1_en-GB,2025-02-07,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,763 Stockport Road Manchester M19 3Dl,Manchester,M19 3DL,,
1849408,AC062025-22827,Al Mubarak Meats Ltd,Retailers - other,4613,3,fhrs_3_en-GB,2025-09-25,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,176 Stanley Grove,Manchester,M18 7DH,,
1820938,AC-072024-015854,Al Qaza Shisha,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,2024-06-13,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,119 Wilmslow Road,Manchester,M14 5AN,,
1894671,AC112025-25113,Al Quds Kobeda,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,229 Wilmslow Road,Manchester,M14 5LW,,
1816738,AC-072024-005372,Al Safa,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,2025-03-25,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,40 Wilmslow Road,Manchester,M14 5TQ,40 Wilmslow Road Manchester M14 5TQ,
1816526,AC-072024-005118,Al Shamyat,Retailers - other,4613,4,fhrs_4_en-GB,2023-02-28,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Dagenham Road,Manchester,M14 5ED,Unit 4,
1817023,AC-072024-005704,Al Sharq Mini Market,Retailers - other,4613,4,fhrs_4_en-GB,2024-07-03,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,403-405 Claremont Road,Manchester,M14 7PA,,
1817386,AC-072024-006129,Al Taiba Bukhari,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,2025-11-27,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,21 Wilmslow Road,Manchester,M14 5TB,,
1818055,AC-072024-006930,Al Taj Al Malaki General Trading UK Ltd,Retailers - other,4613,4,fhrs_4_en-GB,2024-06-13,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1818207,AC-072024-007118,Al Yemen Al Saeed,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,2024-11-02,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,82 Wilmslow Road,Manchester,M14 5AL,,
1820159,AC-072024-014911,Al Zain Showarma Ltd,Takeaway/sandwich shop,7844,1,fhrs_1_en-GB,2026-01-20,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,75 Wilmslow Road,Manchester,M14 5TB,,
1816335,AC022025-20541,Alabama's Fried Chicken,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,2025-04-22,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,410 Wilbraham Road,Manchester,M21 0SD,,
1821090,AC-072024-016031,Al-Ahqas Fruit & Veg Ltd,Retailers - other,4613,5,fhrs_5_en-GB,2023-06-13,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Whitworth Street East,Manchester,M11 2WW,C23-24 New Smithfield Market,
1943839,AC042026-26992,Alameen for Humanitarian Support,Other catering premises,7841,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1817312,AC-072024-006053,Alan Gilbert Learning Commons Cafe,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2023-03-07,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Oxford Road,Manchester,M13 9PR,University of Manchester,
1819554,AC-072024-014150,Al-Aqsa Supermarket,Retailers - other,4613,4,fhrs_4_en-GB,2025-03-27,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,366 Great Western Street,Manchester,M14 4BY,,
1820901,AC-072024-015810,Al-Aqsa Takeaway,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,2025-06-26,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,589 Stockport Road,Manchester,M13 0RX,,
1923179,AC022026-26092,Al-Araby Market,Retailers - other,4613,5,fhrs_5_en-GB,2026-02-23,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,9 KNOWSLEY STREET,MANCHESTER,M8 8QN,,
1818499,AC-072024-007715,Albeek Restaurant,Restaurant/Cafe/Canteen,1,1,fhrs_1_en-GB,2025-09-10,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,17-19 Bury New Road,Manchester,M8 8FW,,
1821321,AC-072024-016309,Albert's Didsbury,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2024-05-16,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,120-122 Barlow Moor Road,Manchester,M20 2PU,,
1818631,AC-072024-012989,Albert's Schloss,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,2025-12-12,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,27 Peter Street,Manchester,M2 5QR,,
1818716,AC-072024-013103,Alberts Shed Dukes Grill also T/as Dukes 92,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,2025-03-25,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,19-25 Castle Street,Manchester,M3 4LZ,Dukes 92,
1818471,AC-072024-007678,Alborz Restaurant,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,820 Stockport Road,Manchester,M19 3AW,,
1818243,AC-072024-007175,Alcotraz Manchester,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,2024-06-13,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1A Watson Street,Manchester,M3 4EE,,
1820773,AC-072024-015646,Aldi,Retailers - supermarkets/hypermarkets,7840,5,fhrs_5_en-GB,2016-12-06,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Manchester Arndale,Manchester,M1 1WR,,
1943730,AC032026-26663,Aldi,Retailers - other,4613,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,263 VICTORIA AVENUE EAST,MANCHESTER,M9 7HW,,
1816731,AC-072024-005365,Aldi,Retailers - supermarkets/hypermarkets,7840,5,fhrs_5_en-GB,2018-06-06,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,580 Altrincham Road,Manchester,M23 9SR,580 Altrincham Road Manchester M23 9SR,
1817956,AC-072024-006812,Aldi,Retailers - other,4613,5,fhrs_5_en-GB,2023-05-10,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,998 Ashton New Road,Manchester,M11 4PD,Aldi,
1816795,AC-072024-005438,Aldi,Retailers - other,4613,5,fhrs_5_en-GB,2012-08-24,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Lloyd Street South,Manchester,M14 7LA,Lloyd Street South Manchester M14 7LA,
1821312,AC-072024-016299,Aldi,Retailers - supermarkets/hypermarkets,7840,5,fhrs_5_en-GB,2019-03-26,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Great Ancoats Street,Manchester,M4 6DE,Urban Exchange,
1818940,AC-072024-013422,Aleef Newsagent,Retailers - other,4613,5,fhrs_5_en-GB,2012-03-13,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1A High Street,Manchester,M4 1QB,,
1817666,AC-072024-006464,Alen Market,Retailers - other,4613,5,fhrs_5_en-GB,2024-03-08,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,762 Stockport Road,Manchester,M12 4GD,,
1821443,AC-072024-016451,Alex Foundation,Other catering premises,7841,4,fhrs_4_en-GB,2023-06-29,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,Wellington Street,Manchester,M18 8LJ,Gorton Methodist Church,
1894461,AC092025-24169,Alex22 Ltd,Retailers - other,4613,5,fhrs_5_en-GB,2025-11-14,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,200 Waterloo Road,Manchester,M8 8AE,,
1821279,AC-072024-016255,Alexandra Lodge Care Centre,Hospitals/Childcare/Caring Premises,5,4,fhrs_4_en-GB,2026-01-20,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,355-357 Wilbraham Road,Manchester,M16 8NP,,
1822041,AC112024-19214,Alexandra Park Childrens Learning Community,Hospitals/Childcare/Caring Premises,5,5,fhrs_5_en-GB,2024-11-01,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,80 Demesne Road,Manchester,M16 8PJ,,
1821560,AC-072024-016588,Alex's Bakery,Other catering premises,7841,5,fhrs_5_en-GB,2023-09-15,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,235 Deansgate,Manchester,M3 4EN,Unit F & G Upper Deangate Mews,
1817985,AC-072024-006843,Alex's Bakery - Cakes & Cupcakes,Retailers - other,4613,5,fhrs_5_en-GB,2024-10-06,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,235 Deansgate,Manchester,M3 4EN,Unit 225 Deansgate Terrace,
1817722,AC-072024-006536,Al-Ghurabi Cafe,Restaurant/Cafe/Canteen,1,0,fhrs_0_en-GB,2025-07-09,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,212 Claremont Road,Manchester,M14 4TS,,
1943890,AC052026-27234,ALI CONVENIENCE STORE,Retailers - other,4613,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,1017 STOCKPORT ROAD,MANCHESTER,M19 2TB,,
1894372,AC082025-23795,Ali food stall,Mobile caterer,7846,AwaitingInspection,fhrs_awaitinginspection_en-GB,,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1818844,AC-072024-013268,Ali Superstore,Retailers - other,4613,1,fhrs_1_en-GB,2024-07-10,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,567 Mauldeth Road West,Manchester,M21 7SH,,
1821927,AC102024-18569,Alif Grill,Restaurant/Cafe/Canteen,1,2,fhrs_2_en-GB,2025-06-24,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,103-105 Cheetham Hill Road,Manchester,M8 8PY,,
1820337,AC-072024-015125,Alkaline Way,Other catering premises,7841,5,fhrs_5_en-GB,2021-03-02,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,,,,,
1870810,AC082025-23680,Alkhartoum,Restaurant/Cafe/Canteen,1,2,fhrs_2_en-GB,2025-12-04,415,Manchester,http://www.manchester.gov.uk,envhealth@manchester.gov.uk,,FHRS,False,,312 Platt Lane,Manchester,M14 7BZ,,
